player_id,player_name,player_name_norm,team,season,date_of_injury,injury_type,required_surgery,games_missed,notes
101106,Andrew Bogut,andrew bogut,Bucks,2010-11,2011-04-08,other,0,111,placed on IL with loose particles and scar tissue in right elbow (out for season)
101106,Andrew Bogut,andrew bogut,Bucks,2011-12,2012-01-05,other,0,2,placed on IL for personal reasons
101106,Andrew Bogut,andrew bogut,Bucks,2011-12,2012-01-27,ankle,0,113,placed on IL with fractured left ankle
101106,Andrew Bogut,andrew bogut,Warriors,2011-12,2012-03-16,ankle,0,94,placed on IL with fractured right ankle (out for season)
101106,Andrew Bogut,andrew bogut,Warriors,2012-13,2012-11-03,other,0,1,placed on IL
101106,Andrew Bogut,andrew bogut,Warriors,2012-13,2012-11-08,ankle,0,32,placed on IL with sore left ankle
101106,Andrew Bogut,andrew bogut,Warriors,2012-13,2013-01-29,rest,0,1,placed on IL for rest
101106,Andrew Bogut,andrew bogut,Warriors,2012-13,2013-02-06,ankle,0,1,placed on IL with sore ankle
101106,Andrew Bogut,andrew bogut,Warriors,2012-13,2013-02-09,ankle,0,1,placed on IL with sore left ankle / rest
101106,Andrew Bogut,andrew bogut,Warriors,2012-13,2013-02-22,back,0,4,placed on IL with back injury
101106,Andrew Bogut,andrew bogut,Warriors,2013-14,2014-02-06,shoulder,0,7,placed on IL with sore shoulder
101106,Andrew Bogut,andrew bogut,Warriors,2013-14,2014-03-18,knee,0,1,placed on IL with ankle inflammation (CBC) / knee injury (P)
101106,Andrew Bogut,andrew bogut,Warriors,2013-14,2014-04-14,other,0,107,placed on IL with fractured right rib
101106,Andrew Bogut,andrew bogut,Warriors,2013-14,2014-04-19,other,0,105,placed on IL with fractured right rib
101106,Andrew Bogut,andrew bogut,Warriors,2014-15,2014-12-10,knee,0,11,placed on IL with right knee injury
101106,Andrew Bogut,andrew bogut,Warriors,2014-15,2015-01-16,rest,0,0,placed on IL for rest
101106,Andrew Bogut,andrew bogut,Warriors,2014-15,2015-03-13,other,0,0,placed on IL
101106,Andrew Bogut,andrew bogut,Warriors,2015-16,2015-10-30,head,0,4,placed on IL with concussion
101106,Andrew Bogut,andrew bogut,Warriors,2015-16,2016-04-09,rest,0,0,placed on IL for rest
101106,Andrew Bogut,andrew bogut,Warriors,2015-16,2016-06-16,knee,0,78,placed on IL with left knee injury (out for season)
101106,Andrew Bogut,andrew bogut,Mavericks,2016-17,2016-12-19,knee,0,3,placed on IL with bone bruise in right knee
101106,Andrew Bogut,andrew bogut,Mavericks,2016-17,2016-12-30,rest,0,2,placed on IL for rest
101106,Andrew Bogut,andrew bogut,Mavericks,2016-17,2017-01-15,leg-soft-tissue,0,4,placed on IL with strained right hamstring
101106,Andrew Bogut,andrew bogut,Mavericks,2016-17,2017-02-03,leg-soft-tissue,0,5,placed on IL with strained right hamstring
101106,Andrew Bogut,andrew bogut,Cavaliers,2016-17,2017-03-09,other,0,98,placed on IL with fractured tibia in left / right leg
101106,Andrew Bogut,andrew bogut,Lakers,2017-18,2017-11-03,back,0,2,placed on IL with tightness in back
101115,Andrew Bynum,andrew bynum,Lakers,2005-06,2006-03-26,foot,0,6,placed on IL with sprained right foot
101115,Andrew Bynum,andrew bynum,Lakers,2005-06,2006-04-19,other,0,3,placed on IL
101115,Andrew Bynum,andrew bynum,Lakers,2005-06,2006-04-23,other,0,1,placed on IL
101115,Andrew Bynum,andrew bynum,Lakers,2007-08,2008-01-17,knee,0,180,placed on IL with dislocated left knee cap
101115,Andrew Bynum,andrew bynum,Lakers,2008-09,2009-02-02,knee,0,27,placed on IL with torn MCL in right knee
101115,Andrew Bynum,andrew bynum,Lakers,2009-10,2010-04-04,ankle,0,102,placed on IL with strained left Achilles tendon (out for season)
101115,Andrew Bynum,andrew bynum,Lakers,2010-11,2010-10-26,knee,1,20,placed on IL recovering from surgery on right knee to repair torn ligaments
101115,Andrew Bynum,andrew bynum,Lakers,2010-11,2011-04-13,knee,0,374,placed on IL with hyperextended right knee (out for season)
101115,Andrew Bynum,andrew bynum,76ers,2012-13,2012-10-31,knee,0,148,placed on IL with rehab on right knee (out for season)
101115,Andrew Bynum,andrew bynum,Cavaliers,2013-14,2013-11-09,other,0,1,placed on IL
101115,Andrew Bynum,andrew bynum,Pacers,2013-14,2014-03-14,knee,0,0,placed on IL with knee injury
101115,Andrew Bynum,andrew bynum,Pacers,2013-14,2014-03-17,knee,0,0,placed on IL with knee injury (out for season)
692,Andrew DeClercq,andrew declercq,Magic,2000-01,2000-11-02,leg-soft-tissue,0,4,placed on IL with strained left hamstring
692,Andrew DeClercq,andrew declercq,Magic,2003-04,2004-02-11,knee,1,8,placed on IL recovering from surgery on right knee
692,Andrew DeClercq,andrew declercq,Magic,2004-05,2004-11-01,knee,1,31,placed on IL recovering from surgery on right knee
692,Andrew DeClercq,andrew declercq,Magic,2004-05,2005-02-10,knee,0,0,placed on IL with sore right knee
202726,Andrew Goudelock,andrew goudelock,Rockets,2015-16,2016-04-18,other,0,4,placed on IL
1626150,Andrew Harrison,andrew harrison,Grizzlies,2016-17,2017-03-31,ankle,0,2,placed on IL with sore right ankle
1626150,Andrew Harrison,andrew harrison,Grizzlies,2017-18,2018-01-05,shoulder,0,2,placed on IL with sore left shoulder
1626150,Andrew Harrison,andrew harrison,Grizzlies,2017-18,2018-03-03,hand,0,6,placed on IL with right wrist injury
1626150,Andrew Harrison,andrew harrison,Grizzlies,2017-18,2018-03-30,hand,0,0,placed on IL with right wrist injury (out for season)
,Andrew Lang,andrew lang,Knicks,1999-00,2000-01-28,leg-soft-tissue,0,5,placed on IR with hamstring injury
203094,Andrew Nicholson,andrew nicholson,Magic,2014-15,2015-01-18,other,0,2,placed on IL
203094,Andrew Nicholson,andrew nicholson,Magic,2014-15,2015-02-02,other,0,1,placed on IL
203094,Andrew Nicholson,andrew nicholson,Magic,2014-15,2015-02-06,other,0,1,placed on IL
203094,Andrew Nicholson,andrew nicholson,Nets,2016-17,2017-03-01,other,0,1,placed on IL
203094,Andrew Nicholson,andrew nicholson,Nets,2016-17,2017-03-28,other,0,1,placed on IL
203094,Andrew Nicholson,andrew nicholson,Nets,2016-17,2017-04-02,other,0,1,placed on IL
1628510,Andrew White III,andrew white,Hawks,2017-18,2018-01-15,other,0,12,placed on IL
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2018-19,2018-10-24,other,0,3,placed on IL with bruised right quadriceps
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2018-19,2018-11-09,other,0,1,placed on IL with bruised right quadriceps
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2018-19,2019-02-11,illness,0,4,placed on IL with illness
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2018-19,2019-03-10,leg-soft-tissue,0,2,placed on IL with bruised left quadricep
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2019-20,2019-11-15,other,0,9,placed on IL for personal reasons
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2019-20,2019-11-17,illness,0,8,placed on IL with illness
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2019-20,2019-12-06,hand,0,1,placed on IL with sprained left thumb
203952,Andrew Wiggins,andrew wiggins,Timberwolves,2019-20,2019-12-30,illness,0,2,placed on IL with illness
203952,Andrew Wiggins,andrew wiggins,Warriors,2021-22,2021-12-19,other,0,3,placed on IL with NBA health and safety protocols
203952,Andrew Wiggins,andrew wiggins,Warriors,2021-22,2022-02-01,knee,0,0,placed on IL with sore left knee
203952,Andrew Wiggins,andrew wiggins,Warriors,2021-22,2022-03-07,foot,0,0,placed on IL with sore left foot
203952,Andrew Wiggins,andrew wiggins,Warriors,2021-22,2022-03-14,illness,0,2,placed on IL with illness
203952,Andrew Wiggins,andrew wiggins,Warriors,2021-22,2022-04-10,back,0,2,placed on IL with tightness in lower back
203952,Andrew Wiggins,andrew wiggins,Warriors,2022-23,2022-12-05,other,0,13,placed on IL with tightness in right adductor
203952,Andrew Wiggins,andrew wiggins,Warriors,2022-23,2023-01-25,illness,0,1,placed on IL with illness
2740,Andris Biedrins,andris biedrins,Warriors,2004-05,2004-11-20,leg-soft-tissue,0,18,placed on IL with strained left hamstring
2740,Andris Biedrins,andris biedrins,Warriors,2004-05,2005-01-14,leg-soft-tissue,0,13,placed on IL with a strained left hamstring
2740,Andris Biedrins,andris biedrins,Warriors,2005-06,2005-11-09,ankle,0,2,placed on IL with sprained right ankle
2740,Andris Biedrins,andris biedrins,Warriors,2007-08,2008-02-22,surgery,1,6,placed on IL recovering from surgery to remove appendix
2740,Andris Biedrins,andris biedrins,Warriors,2008-09,2009-02-08,ankle,0,6,placed on IL with sprained right ankle
2740,Andris Biedrins,andris biedrins,Warriors,2008-09,2009-03-15,ankle,0,10,placed on IL with sprained left ankle
2740,Andris Biedrins,andris biedrins,Warriors,2010-11,2010-12-18,ankle,0,7,placed on IL with sprained left ankle
2740,Andris Biedrins,andris biedrins,Warriors,2010-11,2011-03-18,ankle,0,120,placed on IL with sprained left ankle (out for season)
2740,Andris Biedrins,andris biedrins,Warriors,2011-12,2012-01-06,ankle,0,2,placed on IL with right ankle injury
2740,Andris Biedrins,andris biedrins,Jazz,2013-14,2013-10-30,ankle,0,12,placed on IL with sprained left (CBC) / right ankle
2740,Andris Biedrins,andris biedrins,Jazz,2013-14,2014-03-05,other,0,4,placed on IL
2740,Andris Biedrins,andris biedrins,Jazz,2013-14,2014-03-16,shoulder,0,8,placed on IL with left shoulder injury
202360,Andy Rautins,andy rautins,Knicks,2010-11,2010-12-08,other,0,11,placed on IL
202360,Andy Rautins,andy rautins,Knicks,2010-11,2011-01-19,other,0,4,placed on IL
202360,Andy Rautins,andy rautins,Knicks,2010-11,2011-02-04,other,0,1,placed on IL
202360,Andy Rautins,andy rautins,Knicks,2010-11,2011-02-16,other,0,7,placed on IL
202360,Andy Rautins,andy rautins,Knicks,2010-11,2011-03-09,other,0,0,placed on IL (out for season)
358,Anfernee Hardaway,anfernee hardaway,Suns,2000-01,2000-10-30,knee,0,28,placed on IL with left knee injury
358,Anfernee Hardaway,anfernee hardaway,Suns,2000-01,2001-01-16,knee,0,311,placed on IL with acute inflammation of soft tissue and soreness in left knee
358,Anfernee Hardaway,anfernee hardaway,Suns,2002-03,2003-02-18,hand,1,6,placed on IL recovering from surgery on right thumb
358,Anfernee Hardaway,anfernee hardaway,Knicks,2004-05,2004-12-07,leg-soft-tissue,0,10,placed on IL with a strained right hamstring
358,Anfernee Hardaway,anfernee hardaway,Knicks,2004-05,2005-01-05,leg-soft-tissue,0,9,placed on IL with a strained right hamstring
358,Anfernee Hardaway,anfernee hardaway,Knicks,2004-05,2005-03-21,leg-soft-tissue,0,94,placed on IL with strained right hamstring
358,Anfernee Hardaway,anfernee hardaway,Knicks,2005-06,2005-10-31,other,0,4,placed on IL
358,Anfernee Hardaway,anfernee hardaway,Knicks,2005-06,2005-11-13,other,0,9,placed on IL
358,Anfernee Hardaway,anfernee hardaway,Knicks,2005-06,2005-12-12,other,0,0,placed on IL
358,Anfernee Hardaway,anfernee hardaway,Magic,2005-06,2006-02-22,other,0,0,placed on IL
1629014,Anfernee Simons,anfernee simons,Blazers,2020-21,2020-12-23,leg-soft-tissue,0,1,placed on IL with strained left hamstring
1629014,Anfernee Simons,anfernee simons,Blazers,2020-21,2021-03-23,other,0,1,placed on IL with NBA health and safety protocols
1629014,Anfernee Simons,anfernee simons,Blazers,2021-22,2021-11-24,illness,0,1,placed on IL with illness
1629014,Anfernee Simons,anfernee simons,Blazers,2021-22,2021-12-03,ankle,0,4,placed on IL with sprained right ankle
1629014,Anfernee Simons,anfernee simons,Blazers,2021-22,2021-12-30,other,0,1,placed on IL with NBA health and safety protocols
1629014,Anfernee Simons,anfernee simons,Blazers,2021-22,2022-03-09,leg-soft-tissue,0,97,placed on IL with bruised left quadricep
1629014,Anfernee Simons,anfernee simons,Blazers,2021-22,2022-03-11,knee,0,96,placed on IL with left knee injury (out for season)
1629014,Anfernee Simons,anfernee simons,Blazers,2022-23,2022-11-04,foot,0,1,placed on IL with left foot injury
1629014,Anfernee Simons,anfernee simons,Blazers,2022-23,2023-02-16,ankle,0,5,placed on IL with sprained right ankle
1629014,Anfernee Simons,anfernee simons,Blazers,2022-23,2023-03-03,ankle,0,3,placed on IL with sprained right ankle
1629014,Anfernee Simons,anfernee simons,Blazers,2022-23,2023-03-21,foot,0,0,placed on IL with sore right foot
1738,Ansu Sesay,ansu sesay,Sonics,2002-03,2003-02-21,back,0,134,placed on IL with strained lower back
1738,Ansu Sesay,ansu sesay,Sonics,2003-04,2003-12-23,hand,0,12,placed on IL with sprained left ring finger
1712,Antawn Jamison,antawn jamison,Warriors,1999-00,2000-02-25,knee,0,746,placed on IL with left knee injury
1712,Antawn Jamison,antawn jamison,Wizards,2004-05,2005-03-18,knee,0,7,placed on IL with right knee tendinitis
1712,Antawn Jamison,antawn jamison,Wizards,2006-07,2007-01-31,knee,0,12,placed on IL with sprained left knee
1712,Antawn Jamison,antawn jamison,Wizards,2009-10,2009-10-27,shoulder,0,9,placed on IL with separated right shoulder
1712,Antawn Jamison,antawn jamison,Cavaliers,2009-10,2010-03-12,knee,0,1,placed on IL with left knee injury
1712,Antawn Jamison,antawn jamison,Cavaliers,2010-11,2010-11-02,knee,0,3,placed on IL with sore left knee
1712,Antawn Jamison,antawn jamison,Cavaliers,2010-11,2011-03-04,hand,1,0,placed on IL recovering from surgery to repair broken left little finger (out for season)
,Antawn Johnson,antawn johnson,Warriors,1999-00,2000-02-25,other,0,0,placed on IL
1627790,Ante Zizic,ante zizic,Cavaliers,2017-18,2017-10-17,other,0,2,placed on IL
1627790,Ante Zizic,ante zizic,Cavaliers,2017-18,2017-10-29,other,0,1,placed on IL
1627790,Ante Zizic,ante zizic,Cavaliers,2017-18,2018-01-02,other,0,5,placed on IL
1627790,Ante Zizic,ante zizic,Cavaliers,2017-18,2018-01-18,other,0,8,placed on IL
1627790,Ante Zizic,ante zizic,Cavaliers,2018-19,2018-12-05,knee,0,1,placed on IL with left knee injury
1627790,Ante Zizic,ante zizic,Cavaliers,2018-19,2019-01-02,other,0,2,placed on IL
1627790,Ante Zizic,ante zizic,Cavaliers,2018-19,2019-02-11,back,0,1,placed on IL with sore lower back
1627790,Ante Zizic,ante zizic,Cavaliers,2018-19,2019-03-03,head,0,2,placed on IL with concussion
1627790,Ante Zizic,ante zizic,Cavaliers,2019-20,2019-10-23,foot,0,10,placed on IL with left foot injury
1627790,Ante Zizic,ante zizic,Cavaliers,2019-20,2020-01-13,other,0,16,placed on IL with vestibular condition
203461,Anthony Bennett,anthony bennett,Cavaliers,2013-14,2013-12-20,illness,0,1,placed on IL with illness
203461,Anthony Bennett,anthony bennett,Timberwolves,2014-15,2015-02-27,ankle,0,12,placed on IL with sprained right ankle
203461,Anthony Bennett,anthony bennett,Raptors,2015-16,2016-01-01,other,0,8,placed on IL
1626148,Anthony Brown,anthony brown,Lakers,2015-16,2015-11-03,other,0,3,placed on IL
1626148,Anthony Brown,anthony brown,Lakers,2015-16,2015-11-13,other,0,1,placed on IL
1626148,Anthony Brown,anthony brown,Lakers,2015-16,2015-11-20,other,0,8,placed on IL
1626148,Anthony Brown,anthony brown,Lakers,2015-16,2016-02-09,ankle,0,4,placed on IL with sore ankle
1626148,Anthony Brown,anthony brown,Lakers,2015-16,2016-03-06,foot,0,251,placed on IL with stress reaction in right foot (out for season)
1626148,Anthony Brown,anthony brown,Timberwolves,2017-18,2017-10-18,other,0,15,placed on IL
1626148,Anthony Brown,anthony brown,Timberwolves,2017-18,2017-12-01,other,0,36,placed on IL
1626148,Anthony Brown,anthony brown,Timberwolves,2017-18,2018-04-06,other,0,0,placed on IL
1853,Anthony Carter,anthony carter,Heat,2000-01,2000-12-22,leg-soft-tissue,0,5,placed on IL with strained right groin
1853,Anthony Carter,anthony carter,Heat,2001-02,2001-12-21,other,0,26,placed on IL with abdominal strain
1853,Anthony Carter,anthony carter,Heat,2002-03,2003-02-22,knee,0,4,placed on IL with left knee tendinitis
1853,Anthony Carter,anthony carter,Spurs,2003-04,2003-10-31,knee,0,7,placed on IL with knee tendinitis
1853,Anthony Carter,anthony carter,Spurs,2003-04,2003-11-25,knee,0,584,placed on IL with left knee tendinitis
1853,Anthony Carter,anthony carter,Nuggets,2007-08,2007-10-29,hand,1,10,placed on IL recovering from surgery on broken right hand
1853,Anthony Carter,anthony carter,Nuggets,2009-10,2009-11-13,hip,0,3,placed on IL with strained left hip
1853,Anthony Carter,anthony carter,Raptors,2011-12,2012-01-25,other,0,2,placed on IL
1853,Anthony Carter,anthony carter,Raptors,2011-12,2012-03-05,other,0,0,placed on IL
203076,Anthony Davis,anthony davis,Pelicans,2013-14,2013-12-02,hand,0,6,placed on IL with fractured left hand
203076,Anthony Davis,anthony davis,Pelicans,2015-16,2016-03-30,knee,1,116,placed on IL recovering from surgery on left knee (out for season)
203076,Anthony Davis,anthony davis,Pelicans,2016-17,2017-01-11,hip,0,1,placed on IL with bruised left hip
203076,Anthony Davis,anthony davis,Pelicans,2016-17,2017-01-23,other,0,1,placed on IL with bruised right quadriceps
203076,Anthony Davis,anthony davis,Pelicans,2018-19,2018-10-27,other,0,1,placed on IL with sprained right elbow
203076,Anthony Davis,anthony davis,Pelicans,2018-19,2019-01-21,hand,0,6,placed on IL with left index finger injury
203076,Anthony Davis,anthony davis,Pelicans,2018-19,2019-02-23,other,0,1,placed on IL
203076,Anthony Davis,anthony davis,Pelicans,2018-19,2019-03-02,other,0,1,placed on IL
203076,Anthony Davis,anthony davis,Lakers,2019-20,2019-11-13,shoulder,0,1,placed on IL with sore right shoulder
203076,Anthony Davis,anthony davis,Lakers,2019-20,2019-12-17,ankle,0,1,placed on IL with sprained right ankle
203076,Anthony Davis,anthony davis,Lakers,2019-20,2020-01-10,other,0,4,placed on IL with bruised tailbone
203076,Anthony Davis,anthony davis,Lakers,2020-21,2020-08-13,knee,0,2,placed on IL with sore right knee
203076,Anthony Davis,anthony davis,Lakers,2020-21,2020-12-27,leg-soft-tissue,0,0,placed on IL with right calf injury
203076,Anthony Davis,anthony davis,Lakers,2020-21,2021-01-08,other,0,1,placed on IL with strained right adductor
203076,Anthony Davis,anthony davis,Lakers,2020-21,2021-01-28,other,0,1,placed on IL with bruised right quadriceps
203076,Anthony Davis,anthony davis,Lakers,2020-21,2021-02-08,ankle,0,2,placed on IL with right Achilles injury
203076,Anthony Davis,anthony davis,Lakers,2020-21,2021-02-15,ankle,0,26,placed on IL with strained right calf / Achilles
203076,Anthony Davis,anthony davis,Lakers,2020-21,2021-05-12,other,0,1,placed on IL with left adductor injury
203076,Anthony Davis,anthony davis,Lakers,2021-22,2021-12-21,knee,0,14,placed on IL with sprained MCL in left knee
203076,Anthony Davis,anthony davis,Lakers,2021-22,2022-01-28,hand,0,1,placed on IL with sore right wrist
203076,Anthony Davis,anthony davis,Lakers,2021-22,2022-02-17,foot,0,17,placed on IL with sprained right foot
203076,Anthony Davis,anthony davis,Lakers,2021-22,2022-04-07,foot,0,98,placed on IL with right foot injury (out for season)
203076,Anthony Davis,anthony davis,Lakers,2022-23,2022-12-07,illness,0,1,placed on IL with illness
